날짜,전국,서울,부산,대구,인천,광주,대전,울산,수도권,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
1995-07-31,38.50869845713251,29.787243079083304,43.290155640716584,44.907676189274184,41.227613288623665,57.613133655370774,37.24020846176367,46.67407388420021,,,,,,,,,,,
1995-08-31,38.547323029306156,29.906154229099606,43.24690873198463,44.728761144695405,41.477477611585016,57.613133655370774,37.08959083401133,46.67407388420021,,,,,,,,,,,
1995-09-30,38.66319674582711,29.93588201660368,43.37664945818058,44.7734899058401,41.93556220368083,57.613133655370774,37.35317168257791,46.95780685614064,,,,,,,,,,,
1995-10-31,38.66319674582711,29.816970866587372,43.246908731984625,44.7734899058401,42.143782472815296,57.613133655370774,37.390826089516004,46.95780685614064,,,,,,,,,,,
1995-11-30,38.62457217365349,29.757515291579235,43.290155640716584,44.728761144695405,41.72734193454636,57.613133655370774,37.42848049645408,47.2888286567378,,,,,,,,,,,
1995-12-31,38.62457217365349,29.727787504075163,43.24690873198463,44.728761144695405,41.64405382689258,57.613133655370774,37.65440693808257,47.2888286567378,,,,,,,,,,,
1996-01-31,38.740445890174435,29.816970866587376,43.07392109705667,44.68403238355069,41.68569788071946,57.613133655370774,37.65440693808257,47.2888286567378,,,,,,,,,,,
1996-02-29,38.894944178869046,29.87642644159554,43.24690873198463,44.68403238355069,42.060494365161496,57.72835992268153,37.65440693808257,47.2888286567378,,,,,,,,,,,
1996-03-31,39.08806703973731,29.90615422909961,43.46314327564454,44.549846100116596,42.60186706491111,58.30449125923522,38.445149483782295,47.2888286567378,,,,,,,,,,,
1996-04-30,39.126691611910964,29.906154229099606,43.41989636691256,44.460388577827224,42.51857895725731,58.30449125923523,38.59576711153463,47.2888286567378,,,,,,,,,,,
1996-05-31,39.126691611910964,29.876426441595545,43.29015564071659,44.460388577827224,42.685155172564876,57.84358618999225,38.97231118091547,47.2888286567378,,,,,,,,,,,
1996-06-30,39.08806703973731,29.87642644159554,43.24690873198464,44.370931055537845,42.685155172564876,57.49790738806006,38.97231118091547,46.86322919882718,,,,,,,,,,,
1996-07-31,39.08806703973731,29.906154229099606,43.24690873198464,44.32620229439312,42.76844328021868,57.440294254404655,39.16058321560589,46.863229198827185,,,,,,,,,,,
1996-08-31,39.20394075625827,30.054793166619966,43.20366182325264,44.28147353324844,42.685155172564876,57.26745485343858,39.38650965723438,47.667139285991716,,,,,,,,,,,
1996-09-30,39.51293733364751,30.441254404172962,43.333402549448614,44.28147353324844,43.26817192614137,57.497907388060064,39.49947287804861,47.667139285991716,,,,,,,,,,,
